899-06-00979,동산기획청주,,,,,,,,1,,,,미분류,YES,등록
128-08-61451,동산용사촌,박진수외13명,제조,문구.국기.비닐.탈취제,031-977-6975,ds3938@hanmail.net,경기도 고양시 일산동구 장진천길82번길 37 (설문동) 2동,경기도 고양시 일산동구 장진천길82번길 37 (설문동) 2동,1,02-387-3938,010-3788-6125,,"발행X,카드결재",YES,등록
445-57-00658,동산플래그,이면식,제조업,태극기,,dsflag2934@hanmail.net,서울특별시 서초구 명달로 23-1 (방배동) 1층,서울특별시 서초구 명달로 23-1 (방배동) 1층,1,010-4018-1901,010-4018-1901,,월별,YES,등록
417-26-63902,동서디자인,강동완,제조업,간판및광고물,,esk0188@hanmail.net,전라남도 여수시 도원로 134 (안산동),전라남도 여수시 도원로 134 (안산동),1,010-6285-2637,,,미분류,YES,등록
608-38-33098,동성산업,강용문,제조 도소매,간판외,055-256-2456,dsad0600@hanmail.net,경상남도 창원시 마산회원구 팔용로 60-3 (양덕동) 1층 101호,마산석전,0,055-251-0600,010-8509-6665,,일별,YES,등록
732-50-00140,동성상패기념사,박창의,제조업,상패 및 답례품 홍보물,052-245-6184,ddss1618@hanmail.net,울산광역시 중구 동헌길 161 (북정동),울산광역시 중구 동헌길 161 (북정동),1,052-245-1618,,,미분류,YES,등록
305-22-75183,동신,최학열,제조업,기획인쇄,,hana709@naver.com,대전광역시 동구 대전천동로 610 (삼성동) 1층,대전광역시 동구 대전천동로 610 (삼성동) 1층,1,253-5645,010-5476-5645,,월별,YES,등록
306-01-51175,동신수산,이형복,음식,활어회,,ds9968@naver.com,대전광역시 유성구 노은동로75번길 12 (노은동),대전광역시 유성구 노은동로75번길 12 (노은동),1,,,,미분류,YES,등록
212-82-00123,동신중학교,한동식,비영리,학교,,,"서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔)","서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔)",1,02-475-4584,484-5859,,미분류,YES,등록
513-02-47150,동아광고(구미),변현성,제조,간판및광고물제작,,mr9884@naver.com,경상북도 구미시 박정희로 205 (사곡동),경상북도 구미시 박정희로 205 (사곡동),1,010-3822-8279,010-3822-8279,,미분류,YES,등록
628-63-00502,동아광고재료,홍순기,제조,간판재료,033-533-6103,donga6102@naver.com,강원특별자치도 동해시 동해대로 5452 (평릉동),강원특별자치도 동해시 동해대로 5452 (평릉동),1,033-533-6102,010-3822-8279,,일별,YES,등록
135-09-45422,동아디자인,지봉근,제조업,현수막,,donga4792@hanmail.net,경기도 수원시 팔달구 인계로61번길 32 (인계동) 1층,경기도 수원시 팔달구 인계로61번길 32 (인계동) 1층,1,031-239-0745,,,,YES,등록
305-31-36289,동아안전공사,김재섭,도소매,안전용품,042-585-9456,sub3360@naver.com,대전광역시 동구 대전천북로 160 (삼성동),대전광역시 동구 대전천북로 160 (삼성동),1,042-584-9454,010-9041-3622,,미분류,YES,등록
353-22-00231,동아애드넷,최호열,제조업,광고물제조업,,dongil4242@hanmail.net,대전 서구 계룡로585번길35 101호(탄방동 성원빌),대전 서구 계룡로585번길35 101호(탄방동 성원빌),1,010-9412-7299,010-9412-7299,,일별,YES,등록
459-86-02053,동아이앤씨 주식회사,이무성,,,,jun880103@gmail.com,경상남도 거제시 동문1길 6 (고현동),경상남도 거제시 동문1길 6 (고현동),1,010-8375-9332,,,미분류,YES,등록
126-02-60982,동아인쇄,조병길,제조,인쇄.간판,031-638-4434,,경기도 이천시 어재연로 24 (중리동),경기도 이천시 어재연로 24 (중리동),1,031-635-4434,011-262-4244,,미분류,YES,등록
313-04-18762,동아인쇄(보령),김양권,제조업,기타상업인쇄,041-935-1194,donga5678@naver.com,충청남도 보령시 구시청길 49 (대천동),충청남도 보령시 구시청길 49 (대천동),1,041-936-5678,010-6422-5579,,일별,YES,등록
301-05-62113,동아체육기점,김명성,도매업,운동용품,043-221-4798,kimms4798@hanmail.net,충청북도 청주시 상당구 상당로143번길 44 (북문로3가),충청북도 청주시 상당구 상당로143번길 44 (북문로3가),1,043-259-4798,010-5462-8221,,일별,YES,등록
203-78-05850,동양광고기획,박용훈,제조 서비스,현수막 판촉물 인쇄물 간판,02-382-8729,dy0136@korea.com,경기도 고양시 덕양구 동산동 376 삼송테크노밸리 2층 B-216 B-217호,경기도 고양시 덕양구 동산동 376 삼송테크노밸리 2층 B-216 B-217호,1,02-382-8725,010-8382-4960,,미분류,YES,등록
222-07-90023,동양광고기획(삼척),함형민,제조,광고물및간판,033-573-5810,rhqto@naver.com,강원특별자치도 삼척시 오십천로 437-21 (남양동) 5/3,강원특별자치도 삼척시 오십천로 437-21 (남양동) 5/3,1,033-572-5810,,,미분류,YES,등록
314-07-56848,동양기획,이래무,제조,광고물,585-0026,dong5889@hanmail.net,대전광역시 서구 벌곡로 1383-1 (가수원동),대전광역시 서구 벌곡로 1383-1 (가수원동),1,010-4417-5889,010-4417-5889,,일별,YES,등록
312-01-86965,동양아크릴(아산),김문숙,,,041-541-1788,asdongy@daum.net,충청남도 아산시 충무로82번길 17-3 (권곡동),아산권곡,0,041-546-1788,,,일별,YES,등록
311-12-65930,동양애드(솔그린과 동일업체),한상범,제조업,광고업,,berm33@daum.net,충청남도 당진시 원당로 43 (원당동),충청남도 당진시 원당로 43 (원당동),1,010-3686-0943,010-3686-0943,,미분류,YES,등록
312-06-79737,동양인쇄사,한흥택,제조 도매,인쇄 현수막 실사,041-573-9236,,충청남도 천안시 동남구 봉명동 24-12 동양인쇄사,충청남도 천안시 동남구 봉명동 24-12 동양인쇄사,1,041-572-2831,011-457-2831,,미분류,YES,등록
218-18-61414,동영산업,정구택/대표010-5325-9733,제조,휘장 판촉물,031-795-8326,dyflag@naver.com,경기도 하남시 덕풍북로6번길 68 (덕풍동) 817호,경기도 하남시 덕풍북로6번길 68 (덕풍동) 817호,1,010-6281-0611,010-6281-0611,,월별,YES,등록
521-36-00321,동영실업/국기선양중앙회,김민,도매,청소용품,0303-3443-4023,one3006@hanmail.net,대전광역시 중구 대종로35번길 14 (옥계동) 1층,대전광역시 중구 대종로35번길 14 (옥계동) 1층,1,010-5166-3006,010-5166-3006,,미분류,YES,등록
104-81-08943,동우공영(주),이광수,서비스,기술용역,032-741-6016,keun012@paran.com,서울특별시 중구 청파로 450 (중림동),서울특별시 중구 청파로 450 (중림동),1,,,,미분류,YES,등록
305-21-76905,동우종합상사,박미경,도.소매 제조,문구및교구 전산소모품.깃발제작,042-273-0866,dw124182@naver.com,대전광역시 동구 대전로 607 (효동),대전광역시 동구 대전로 607 (효동),1,042-862-8148,010-5402-0866,,"발행X,카드결재",YES,등록
610-10-28804,동원광고사(울산),김동식,"제조업,도매및소매업",간판,,d36270@naver.com,울산광역시 남구 남산로 156 (무거동),울산광역시 남구 남산로 156 (무거동),1,010-9834-0404,010-9834-0404,,일별,YES,등록
208-21-82751,동원사,최남이,도매및상품중개업,"소모사,나일론사,솜,모직물,화섬직물",,mjnco@naver.com,서울특별시 종로구 종로 266 (종로6가) 동대문종합시장3층 B-3104,서울특별시 종로구 종로 266 (종로6가) 동대문종합시장3층 B-3104,1,010-3751-8633,010-3751-8633,,미분류,YES,등록
310-03-47000,동인기획,이융진,제조 서비스,간판 현수막 상패 광고물제작,041-665-7229,seo2612@hanmail.net,충청남도 서산시 고운로 139 (읍내동),충청남도 서산시 고운로 139 (읍내동),1,041-665-2612,,,미분류,YES,등록
132-14-84963,동진판매상사,방순후,도소매,잡자재,031-582-5759,bjs6353@nate.com,경기도 가평군 가평읍 태평길 31,경기도 가평군 가평읍 태평길 31,1,031-581-0487,010-4942-6353,,미분류,YES,등록
673-28-01437,동해현수막디자인,강정헌,제조업,광고,033-534-2655,dh5342655@naver.com,강원특별자치도 동해시 동굴로 142 (천곡동) 2층,강원특별자치도 동해시 동굴로 142 (천곡동) 2층,1,033-534-2656,010-6297-2655,,미분류,YES,등록
506-14-15594,동훈미술사,임진태,서비스업,광고기획,,,경상북도 포항시 남구 오천읍 정몽주로624번길 10,경상북도 포항시 남구 오천읍 정몽주로624번길 10,1,010-2518-8588,010-2518-8588,,미분류,YES,등록
305-25-61981,두드림,이재덕,제조업,인쇄,,suck12@hanmail.net,대전광역시 동구 용운로 119 (용운동),대전광역시 동구 용운로 119 (용운동),1,042-256-1333,010-9000-8177,,미분류,YES,등록
222-02-41420,두리광고(삼척),박목,제조,광고,033-574-7330,pm0233@naver.com,강원특별자치도 삼척시 새천년도로 30 (정하동),강원특별자치도 삼척시 새천년도로 30 (정하동),1,033-573-0233,010-5664-0282,,미분류,YES,등록
307-03-52910,두리광고기획(공주),강원규,제조,간판,041-854-0283,dk0282@naver.com,충청남도 공주시 관골1길 56-9 (신관동),공주금성지점,0,041-854-0282,010-5664-0282,,일별,YES,등록
133-37-00214,두리광고기획(전라북도),박동환,제조업,간판및 LED간판,063-353-2221,doori2220@naver.com,전북특별자치도 장수군 장수읍 준비길 9 2층,장수,0,063-353-2220,010-4713-2220,,일별,YES,등록
410-03-25039,두리종합광고,장만종,도소매,실사 소재,062-675-4578,doori8888@hanmail.net,광주광역시 남구 덕림중앙길 17 (월산동),광주광역시 남구 덕림중앙길 17 (월산동),1,062-367-4577,,,미분류,YES,등록
517-14-01921,두미인테리어,박소리,건설업,도배,,doomiinterior@daum.net,"대전광역시 서구 관저로 184 (관저동, 느리울마을아파트12단지) 1203동 1204호","대전광역시 서구 관저로 184 (관저동, 느리울마을아파트12단지) 1203동 1204호",1,010-2386-1035,010-2386-1035,,미분류,YES,등록
134-09-28513,두발로광고,최승운,제조,실크인쇄,,aba2040@naver.com,경기도 안산시 상록구 남사박길 4 (수암동),경기도 안산시 상록구 남사박길 4 (수암동),1,010-5390-0709,010-5390-0709,,미분류,YES,등록
306-17-15146,두손,송영득,제조업,실내외싸인,254-4593,syd1964@naver.com,대전광역시 대덕구 대전로 1068 (오정동),대전광역시 대덕구 대전로 1068 (오정동),1,286-8488,010-7654-7954,,미분류,YES,등록
784-47-01024,두용기획,정종필,도소매,홍보물판촉물,,jp6391@naver.com,"대전광역시 대덕구 계족산로 135 (송촌동, 선비마을4단지아파트) 409동 602호","대전광역시 대덕구 계족산로 135 (송촌동, 선비마을4단지아파트) 409동 602호",1,010-5402-6391,010-5402-6391,,타발행,YES,등록
125-14-47183,두원광고(안성),이정수,제조,간판및광고물,031-675-2359,doowonsign@hanmail.net,경기도 안성시 죽산면 남부길 50-11,안성 죽산,0,031-675-2349,010-9099-7810,,미분류,YES,등록
305-22-16525,두원기획,윤양수,도소매,"작업복,의류",042-226-0223,gr0928@hanmail.net,대전광역시 유성구 유성대로710번길 70 (봉명동) 112호,대전광역시 유성구 유성대로710번길 70 (봉명동) 112호,1,070-4942-5610,010-6438-1085,,"발행X,카드결재",YES,등록
188-17-02631,두인기획,정진철,제조업,광고물제작업,,,대전시 대덕구 덕양북로10번길 138(덕암동),대전시 대덕구 덕양북로10번길 138(덕암동),1,010-2567-7200,,,일별,YES,등록
224-83-01267,둔내초등학교,,비영리,학교,,,강원특별자치도 횡성군 둔내면 둔내로47번길 6,강원특별자치도 횡성군 둔내면 둔내로47번길 6,1,,,,미분류,YES,등록
314-83-02458,둔산2동 행정복지센터,최무열,,,,,대전광역시 서구 둔산서로 80 (둔산동),대전광역시 서구 둔산서로 80 (둔산동),1,288-5240,,,"발행X,카드결재",YES,등록
314-83-01594,둔산3동주민센타,김기연,,,,sb0315@korea.kr,대전광역시 서구 둔산북로 232-52 (둔산동) 1층,대전광역시 서구 둔산북로 232-52 (둔산동) 1층,1,042-288-5270,,,미분류,YES,등록
314-19-31985,둔산애드모아,박대성,제조,인쇄 광고,,ad8582@hanmail.net,대전광역시 유성구 죽동로279번길 34 (죽동) 103호,대전광역시 유성구 죽동로279번길 34 (죽동) 103호,1,471-8582,010-8801-4738,,일별,YES,등록
314-85-47390,둔산제일고시학원,한기온,교육서비스,성인고시학원,,dsgosi8001@hanmail.net,대전광역시 서구 둔산서로 31 (둔산동) 둔산동 대신빌딩1층,대전광역시 서구 둔산서로 31 (둔산동) 둔산동 대신빌딩1층,1,010-4454-5474,,,미분류,YES,등록
314-82-80495,둥지아파트입주자대표회의,노재환,도소매,재활용수거및판매,,whddns128@hanmail.net,"대전광역시 서구 청사로 254 (둔산동, 둥지아파트) 2층","대전광역시 서구 청사로 254 (둔산동, 둥지아파트) 2층",1,042-488-0393,,,미분류,YES,등록
682-33-01250,드로인드,강동우,제조업,인삼식품 제조업,,official@droind.co.kr,충청남도 금산군 금산읍 와정길 58,충청남도 금산군 금산읍 와정길 58,1,,,,미분류,YES,등록
314-82-69127,드리움1단지입주자대표회의,윤세길,,,,kiddy4733@hanmail.net,"대전광역시 유성구 대정로28번길 50 (대정동, 대전드리움아파트1단지)","대전광역시 유성구 대정로28번길 50 (대정동, 대전드리움아파트1단지)",1,,,,미분류,YES,등록
404-05-63430,드림광고(부안),심승민,제조,간판및광고물,,emfla0724@hanmail.net,전북특별자치도 부안군 행안면 부안로 2551-13,전북특별자치도 부안군 행안면 부안로 2551-13,1,010-8500-0724,010-8500-0724,,미분류,YES,등록
507-03-47400,드림광고(울진),김정재,제조업,광고물제작 인쇄 판촉물,,8219131@hanmail.net,경상북도 울진군 후포면 삼율리 29-3 울진신문사남부지사,울진후포,0,054-788-3112,,,일별,YES,등록
508-04-81562,드림광고기획(안동),김철호,제조,기획 현수막 간판,054-857-5452,ho631@hanmail.net,경상북도 안동시 중앙로 3-1 (목성동),경상북도 안동시 중앙로 3-1 (목성동),1,054-843-5451,,,미분류,YES,등록
302-02-64772,드림광고기획(옥천),염진동,건설업,인테리어,043-731-0604,dongj0614@hanmail.net,충청북도 옥천군 옥천읍 문장로 81-10,충청북도 옥천군 옥천읍 문장로 81-10,1,043-731-0614,010-5107-7815,,일별,YES,등록
644-15-02554,드림기프트,장초롱,제조업,간판및광고물 제조업,,gxg26@naver.com,충청남도 홍성군 홍성읍 홍덕서로 47 3층,충청남도 홍성군 홍성읍 홍덕서로 47 3층,1,,,,일별,YES,등록
305-08-89003,드림기획,김애진,제조,인쇄.광고물제작.간판,221-4948,dreamsign4947@daum.net,대전광역시 중구 충무로 161-4 (문창동) 2층,대전광역시 중구 충무로 161-4 (문창동) 2층,1,042-255-3600,,,미분류,YES,등록
121-17-33320,드림기획(인천),김희정,서비스,광고기획,,dm08@naver.com,인천광역시 연수구 송도미래로 30 (송도동) 제디동 제10층 제1004호,인천광역시 연수구 송도미래로 30 (송도동) 제디동 제10층 제1004호,1,010-9644-8829,010-9644-8829,,미분류,YES,등록
845-19-00685,드림디자인,권윤미,제조업,간판및광고물제작,054-536-7152,dreamad7233@naver.com,경상북도 상주시 경상대로 2878 (개운동),상주만산지점,0,054-534-7142,,,일별,YES,등록
314-18-34200,드림애드,유병민,서비스,광고업,,ybm7214@hanmail.net,대전광역시 서구 대덕대로249번길 30 (둔산동) 4층 401호,대전광역시 서구 대덕대로249번길 30 (둔산동) 4층 401호,1,042-486-7214,010-8803-7214,,미분류,YES,등록
312-26-40623,드림온,김도훈,건설업,일반건축공사,,nike75kr@hanmail.net,충청남도 천안시 서북구 한들1로 91 (백석동) 1동 101호,충청남도 천안시 서북구 한들1로 91 (백석동) 1동 101호,1,010-8286-3322,010-8286-3322,,일별,YES,등록
416-05-74959,드림인쇄광고,강명완,제조,인쇄,,7417419@naver.com,전라남도 순천시 장자보3길 36 (연향동),전라남도 순천시 장자보3길 36 (연향동),1,010-4150-7419,010-9656-1869,,일별,YES,등록
412-03-38277,드림종합광고기획,김찬정,소매.제조,기념품 답례품 간판,061-633-8761,,전라남도 나주시 성북1길 19 (성북동),전라남도 나주시 성북1길 19 (성북동),1,061-333-3773,019-633-8761,,미분류,YES,등록
314-15-85483,드림종합시스템,송용창,도소매,에어컨.간판.에어컨설치,471-8860,you1457871@naver.com,대전광역시 서구 도산로 461 (탄방동),대전광역시 서구 도산로 461 (탄방동),1,482-3363,,,미분류,YES,등록
313-05-40107,드림컴퍼니(보령),김정호,서비스,광고기획,041-936-9664,dream9664@hanmail.net,충청남도 보령시 대천방조제로 46 (대천동) 1층,충청남도 보령시 대천방조제로 46 (대천동) 1층,1,041-934-9664,010-4228-9811,,미분류,YES,등록
132-23-66711,드림팩토리,고은희,도소매,조명,031-527-4919,sbsboy@dreamfc.co.kr,경기도 남양주시 진건읍 사릉로용정2길 9,경기도 남양주시 진건읍 사릉로용정2길 9,1,031-527-4911,010-3030-1597,,미분류,YES,등록
142-08-61156,디딤,우민정,제조,광고물,02-586-7152,raindropz@naver.com,서울특별시 서초구 효령로 12 (방배동) 301,서울특별시 서초구 효령로 12 (방배동) 301,1,02-584-6152,,,미분류,YES,등록
403-15-51250,디딤돌종합광고(익산),최문식,도매및소매업,간판및광고물,,dddc1234@daum.net,전북특별자치도 익산시 중앙로31길 13 (마동) 1층,전북특별자치도 익산시 중앙로31길 13 (마동) 1층,1,010-9990-4216,010-9990-4216,,일별,YES,등록
201-75-00542,디사인,임영현,제조업,간판및광고물제조업,054-783-5557,dsign5957@naver.com,경상북도 울진군 울진읍 향교로 9 1층,울진읍,0,054-783-5556,010-6535-5957,,일별,YES,등록
602-02-42265,디앤씨(구.디자인텍),박지성,제조,옥내외광고물제작,,design-tec@hanmail.net,부산광역시 사하구 낙동남로 1352-1 (하단동) 3층,부산광역시 사하구 낙동남로 1352-1 (하단동) 3층,1,010-2559-9270,,,일별,YES,등록
108-22-63145,디에스레이션,김영주,"도소매,서비스업","판촉물,디자인기획,광고대행업",,jju2234@naver.com,대전광역시 동구 계족로336번길 21-23 (성남동),대전광역시 동구 계족로336번길 21-23 (성남동),1,010-6562-2234,010-6562-2234,,일별,YES,등록
814-09-01721,디에스애드,김달수,서비스,광고대행,,can8751@daum.net,대전광역시 동구 대전로987번길 49 (삼성동) 1층,대전광역시 동구 대전로987번길 49 (삼성동) 1층,1,010-9002-5935,010-9002-5935,,미분류,YES,등록
314-86-40055,디에이치산업안전(주),정진기,건설업,비계공사,042-252-8839,dhis1204@hanmail.net,대전광역시 중구 보문산로 103 (산성동) 1층,대전광역시 중구 보문산로 103 (산성동) 1층,1,042-252-8838,010-7243-8838,,일별,YES,등록
310-72-00108,디에이치피(구 대한기획),권기원,서비스업,이벤트행사대행,,daehan7816@naver.com,대전광역시 서구 계룡로326번길 159-6 (갈마동) 401호,대전광역시 서구 계룡로326번길 159-6 (갈마동) 401호,1,010-9415-7816,010-9415-7816,,일별,YES,등록
408-81-19022,디엠투아이 주식회사,김선규,제조업,일반목재가구,,dm2i8000@naver.com,전라남도 화순군 동면 동농공길 61 1층,전라남도 화순군 동면 동농공길 61 1층,1,062-672-8000,062-672-3939,,일별,YES,등록
697-09-00355,디오디자인,정대원,전문 과학및기술서비스업,인테리어 디자인업,,dio-korea@naver.com,전북특별자치도 익산시 중앙로13길 8 (마동) 1층,전북특별자치도 익산시 중앙로13길 8 (마동) 1층,1,063-858-2320,010-8660-7700,,일별,YES,등록
304-05-77371,디올디자인,송중호,"제조,건설업","기타광고물,옥외광고업",,guseo5347@hanmail.net,충청북도 제천시 독순로 42-1 (의림동),충청북도 제천시 독순로 42-1 (의림동),1,010-8847-1561,010-8847-1561,,일별,YES,등록
429-44-00603,디자인 가온,엄순섭,제조업 제조 서비스,"인쇄 판촉물,현수막 복사",,mun75425@naver.com,대전광역시 동구 대전로815번길 59 (정동),대전광역시 동구 대전로815번길 59 (정동),1,042-719-9119,010-3013-7798,,일별,YES,등록
303-13-91808,디자인 곰,권숙연,서비스업,편집디장니,,medme2@naver.com,충청남도 공주시 번영1로 126 (신관동) 3층,충청남도 공주시 번영1로 126 (신관동) 3층,1,010-5681-1053,010-5681-1053,디자인곰,일별,YES,등록
305-31-83593,디자인 길,김우식,"제조,소매,서비스","광고물제작,통신판매업,간판,판촉물,디자인기획",,5255962@hanmail.net,대전광역시 동구 태전로 193 (삼성동) 디자인길,대전광역시 동구 태전로 193 (삼성동) 디자인길,1,010-4319-3515,010-4319-3515,,일별,YES,등록
624-27-00195,디자인 다한,신태양,서비스,광고대행,061-691-9623,dahan9622@hanmail.net,전라남도 여수시 여수산단로 30-1 (봉계동),전라남도 여수시 여수산단로 30-1 (봉계동),1,061-651-9622,010-8616-1452,,일별,YES,등록
341-46-00059,디자인 달콩,서영은,제조업,옥외광고,,,전북특별자치도 전주시 완산구 용머리로 232 (서완산동1가),전북특별자치도 전주시 완산구 용머리로 232 (서완산동1가),1,010-4656-5812,010-4656-5812,,미분류,YES,등록
590-10-01078,디자인 담아,박경옥,제조업,간판및광고물,,design_damah@naver.com,경기도 화성시 반정로150번길 9 (반정동),경기도 화성시 반정로150번길 9 (반정동),1,010-9483-1805,010-9483-1805,,일별,YES,등록
603-28-99927,디자인 미 기획,이재경외 1명,전문 기술서비스업,시각 디자인업,055-263-0917,designmi7@naver.com,경상남도 창원시 성산구 용지로 70 (중앙동) 2층 217호,경상남도 창원시 성산구 용지로 70 (중앙동) 2층 217호,1,055-262-0917,,,미분류,YES,등록
430-36-00379,디자인 봄날,이유진,서비스,옥외광고,,suyichi@hanmail.net,충청남도 서산시 명륜3길 12 (읍내동) 1층101호,서산읍내점,0,041-662-6332,010-3938-9761,,월별,YES,등록
306-01-46861,디자인 선,경선이,서비스,인쇄 판촉 광고물,,dsun1416@naver.com,대전광역시 동구 대전로 866 (삼성동 1층) 102,대전광역시 동구 대전로 866 (삼성동 1층) 102,1,010-4466-1416,010-4466-1416,,일별,YES,등록
334-14-01063,디자인 세연,박성옥,제조업,간판및광고물제조업,042-482-6421,4826420@naver.com,대전광역시 서구 도산로 449 (탄방동) 2층 201호,대전광역시 서구 도산로 449 (탄방동) 2층 201호,1,042-482-6420,010-5145-6420,,일별,YES,등록
312-24-12953,디자인 아트맥,유경자,제조업,광고물제작,041-546-9274,mj51165116@gmail.com,충청남도 아산시 외암로 1307 (장존동 406),충청남도 아산시 외암로 1307 (장존동 406),1,041-544-9274,,,미분류,YES,등록
749-32-00523,디자인 온,박현영,서비스,광고기획 디자인,,2020designon@naver.com,충청남도 아산시 용화고길 9-20 (용화동) 1동 102호,충청남도 아산시 용화고길 9-20 (용화동) 1동 102호,1,041-912-9113,,,미분류,YES,등록
318-01-05387,디자인 인코,유관용,제조업,간판및 광고물제작,042-627-7482,inco7482@naver.com,대전광역시 동구 우암로 61 (삼성동) 1층,대전광역시 동구 우암로 61 (삼성동) 1층,1,042-623-7482,010-5468-7974,,"발행X,카드결재",YES,등록
735-08-02191,디자인 주원,홍주경,제조업,플라스틱 제품 제조,,,강원특별자치도 삼척시 교동로 59 (교동) 1층,강원특별자치도 삼척시 교동로 59 (교동) 1층,1,010-7207-1624,010-7207-1624,,미분류,YES,등록
212-25-37627,디자인 컴퍼니,지채영,제조,간판및광고물,02-488-0123,jcy3345@naver.com,"서울특별시 강동구 천중로40길 78 (길동) 907호(길동,은성오피스텔)","서울특별시 강동구 천중로40길 78 (길동) 907호(길동,은성오피스텔)",1,02-488-3812,010-4070-3812,,일별,YES,등록
608-08-39101,디자인 퍼휴먼,김해용,제조업,옥외광고업,,forhumankhy@hanmail.net,경상남도 창원시 마산회원구 북성로 152 (회원동),경상남도 창원시 마산회원구 북성로 152 (회원동),1,010-3879-8046,010-3879-8046,,미분류,YES,등록
181-02-00036,디자인 피움,이수미,제조,인쇄물 제작,,dpioom@naver.com,경기도 이천시 서희로 81 (창전동) 101호,경기도 이천시 서희로 81 (창전동) 101호,1,010-4789-0886,010-4789-0886,,미분류,YES,등록
771-12-02006,디자인 한빛,신을수,도소매,실사출력 현수막 인쇄물,,hb2467@naver.com,대전광역시 동구 선화로 216-1 (정동) 4층,대전광역시 동구 선화로 216-1 (정동) 4층,1,010-9408-7888,010-9408-7888,,월별,YES,등록
832-14-00404,디자인 화랑,김태연,서비스,종합광고대행,,designhr3@daum.net,대전광역시 동구 대전천동로 678-6 (삼성동),대전광역시 동구 대전천동로 678-6 (삼성동),1,,,,미분류,YES,등록
418-08-39401,디자인21,이유미,건설업,경미한공사,,21design@naver.com,전북특별자치도 전주시 덕진구 도당산로 52 (우아동3가),전북특별자치도 전주시 덕진구 도당산로 52 (우아동3가),1,010-8649-9774,010-8649-9774,,일별,YES,등록
410-09-78523,디자인365기획,김나영,제조,간판제작,062-945-8632,design3650@naver.com,광주광역시 광산구 송도로 260 (송정동),광주광역시 광산구 송도로 260 (송정동),1,062-942-8632,,,일별,YES,등록
412-03-28594,디자인감,김현주,제조 서비스,간판광고,061-334-0019,,전라남도 나주시 학생운동길 35 (남외동),전라남도 나주시 학생운동길 35 (남외동),1,061-333-4900,,,미분류,YES,등록
307-04-37236,디자인공간(공주),김무성,서비스,광고물작성,,smaddog@hanmail.net,충청남도 공주시 무령로 314-1 (옥룡동),금성지점,0,010-6435-5055,010-6435-5055,,일별,YES,등록
238-40-01070,디자인공생,김혜정,"전문, 과학 및 기술서비스업",시각 디자인업,,design_gongsaeng@naver.com,충남 아산시 시민로 405번길 6-5 여성커뮤니티센터 나온 3층 2호 사무실,충남 아산시 시민로 405번길 6-5 여성커뮤니티센터 나온 3층 2호 사무실,1,070-4099-2497,010-7385-2496,,일별,YES,등록
304-06-15839,디자인광고준(제천),장기준,서비스,광고대행,,,충청북도 제천시 용두천로 226 (청전동),충청북도 제천시 용두천로 226 (청전동),1,010-8417-0013,,,일별,YES,등록
316-02-53430,디자인굿(서산),김환청,제조,광고물,,kim34500@hanmail.net,충청남도 서산시 고운로 113 (읍내동),충청남도 서산시 고운로 113 (읍내동),1,,010-5551-5844,,일별,YES,등록
305-29-64220,디자인꺼리,김태형,제조업,광고물,,design7476@naver.com,대전광역시 중구 대종로 92 (옥계동),대전광역시 중구 대종로 92 (옥계동),1,010-5858-6852,010-5858-6852,,일별,YES,등록
417-03-51940,디자인닷컴,김기수,제조.건설,간판.광고물.인쇄,,,전라남도 여수시 한재로 94 (봉강동),전라남도 여수시 한재로 94 (봉강동),1,061-645-6613,011-648-8258,,미분류,YES,등록
756-69-00338,디자인대원,박현정,서비스업,광고 대행업,,dw20201@naver.com,대전광역시 서구 월평로34번길 26-5 (월평동) 1층 디자인대원,대전광역시 서구 월평로34번길 26-5 (월평동) 1층 디자인대원,1,042-625-7104,,,월별,YES,등록
119-32-00697,디자인더하기,최수호,제조업,간판,,d-the@naver.com,충청남도 공주시 공주여고길 3 (금학동),공주금성,0,041-858-8287,,,일별,YES,등록
312-05-93542,디자인드림,심관석,제조,간판,041-542-9979,joongang82@naver.com,충청남도 아산시 충무로 73-4 (권곡동),충청남도 아산시 충무로 73-4 (권곡동),1,041-545-9585,010-2123-9585,,미분류,YES,등록
305-25-59995,디자인리더,박인구,제조업,광고물,,d_leader@hometax.go.kr,대전광역시 동구 우암로 46 (삼성동) 1층,대전광역시 동구 우암로 46 (삼성동) 1층,1,042-322-2934,010-6428-2959,,미분류,YES,등록
224-06-38138,디자인마당,이상우,제조업,"출판,인쇄",033-742-4810,md7424800@naver.com,강원특별자치도 원주시 북원중길 43-5 (태장동),원주우산지점,0,033-742-4800,,,일별,YES,등록
613-04-46659,디자인맑음,김진홍,서비스,광고,,yes4866@naver.com,대전광역시 대덕구 한남로102번길 6 (오정동) 1동 2호,대전광역시 대덕구 한남로102번길 6 (오정동) 1동 2호,1,010-2006-4866,010-2006-4866,,미분류,YES,등록
124-70-23393,디자인몽키,최창민,,,,ch2angmin@naver.com,대전광역시 동구 대전로867번길 29 (삼성동),대전광역시 동구 대전로867번길 29 (삼성동),1,010-8898-7558,010-8898-7558,,미분류,YES,등록
